# This file was generated by compile.regmap.R, followed by translation
# of non-ASCII characters (letter with accents):
#
#   iconv -f utf8 -t ascii//TRANSLIT regmap.csv > regmap_new.csv
#   mv regmap_new.csv regmap.csv
#
array_id,ecotype_id,median_intensity,latitude,longitude,nativename,firstname,surname,site,region,country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
1652,413,NA,49.4211,16.3497,Doubravnik10,Marie-Theres,Hauser,Dou,,CZE,-51.5728,-32.4654,-23.8874,-17.0948,5.0814,-3.5029,5.5678,6.0847,-5.6968,-10.6545,-4.4565,5.1412,-2.6896,6.8294,14.7713,3.8722,-6.0066,-7.7952,1.038,11.3785
1653,5883,NA,49.4112,16.2815,DraIII-17,Jirina,Relichova,DraIII,Moravia,CZE,-47.3756,-44.0603,-25.9784,-14.5564,18.2473,-10.8311,0.7812,-0.6204,1.8011,2.4964,-2.762,-3.3319,3.229,2.2964,6.9802,-0.3855,0.0131,-7.5229,-0.1308,0.1906
1654,5848,NA,49.4013,16.2326,Bor-17,Jirina,Relichova,Bor,Moravia,CZE,-50.4598,-42.6403,-25.9931,-23.338,16.9745,-11.2017,2.3809,-2.4448,-6.5861,4.5963,-1.7091,-5.6393,1.3547,12.5581,2.8979,-9.6298,-2.0452,-1.3869,-5.0908,5.1037
1655,6416,NA,49.3853,16.2544,Zdr-13,Jirina,Relichova,Zdr,Moravia,CZE,-55.0129,-47.7853,-29.6718,-20.9696,20.5745,-16.0916,-6.4474,-10.6551,7.3525,16.1284,2.9743,-3.8815,7.2947,7.1151,-0.3989,1.0661,5.6511,-3.5672,2.7379,-8.2901
1656,5838,NA,49.4013,16.2326,Bor-2,Jirina,Relichova,Bor,Moravia,CZE,-54.9351,-45.2737,-25.9253,-21.1346,18.4227,-9.3549,-0.8433,-6.0588,2.5681,4.9119,-1.9133,-1.8522,-4.858,3.7455,-6.5663,-7.0094,-2.6697,-1.5029,-6.1716,8.4854
1657,6287,NA,49.2771,16.6314,Udu-9,Jirina,Relichova,Udu,Moravia,CZE,-49.6435,-28.5749,-20.216,-15.8828,7.0043,-4.6012,7.1559,2.0786,-4.204,-11.338,-6.5988,-1.0001,-0.4312,3.2153,9.7614,-0.5503,0.1143,-2.8419,9.2016,2.7876
1658,6417,NA,49.3853,16.2544,Zdr-16,Jirina,Relichova,Zdr,Moravia,CZE,-47.169,-42.4732,-21.3454,-12.2078,20.9718,-5.8762,-6.1044,-12.1568,5.9564,1.2285,-5.0347,-0.3573,-0.716,-3.6642,-12.4337,-8.1947,0.6091,10.0935,7.9449,-0.8036
1659,5841,NA,49.4013,16.2326,Bor-9,Jirina,Relichova,Bor,Moravia,CZE,-57.6701,-41.5233,-25.7648,-18.7774,18.8766,-9.1143,-0.8721,-8.1217,-1.83,5.6726,1.159,2.3119,-1.7954,4.2256,1.1579,-2.351,-1.3351,-3.6387,1.0236,2.8587
1660,5894,NA,49.4112,16.2815,DraIV 1-12,Jirina,Relichova,DraIV 1,Moravia,CZE,-56.2587,-45.7748,-26.4881,-17.6193,21.5659,-13.8086,-6.2732,-7.3925,1.4094,16.389,5.6214,-1.1108,4.3699,7.8179,-2.1455,-1.9192,7.7571,-3.3799,-3.049,0.7701
1661,5904,NA,49.4112,16.2815,DraIV 2-6,Jirina,Relichova,DraIV 2,Moravia,CZE,-54.4601,-43.7877,-25.3279,-18.0479,26.6953,-18.4941,-3.2545,-7.0862,2.3081,18.1208,3.8694,4.4679,0.6743,0.5156,-1.5504,-0.3558,16.1894,5.3732,-5.509,-13.3936
1662,5913,NA,49.4112,16.2815,DraIV 2-16,Jirina,Relichova,DraIV 2,Moravia,CZE,-55.5029,-46.0349,-26.4743,-22.0795,18.6335,-8.0404,-2.1551,-19.4994,5.0565,5.5932,-7.7031,-3.0332,-8.0918,-3.9639,-18.3644,-10.1656,3.3824,-5.2925,8.7947,-5.1786
1663,5921,NA,49.4112,16.2815,DraIV 3-7,Jirina,Relichova,DraIV 3,Moravia,CZE,-50.3893,-44.7723,-24.7163,-17.2996,21.8419,-16.4937,0.2932,-5.9304,0.2069,14.3329,5.8217,-1.6549,-1.3159,1.3977,-4.7376,11.2003,5.4744,1.737,1.2421,-11.1533
1664,5939,NA,49.4112,16.2815,DraIV 4-9,Jirina,Relichova,DraIV 4,Moravia,CZE,-53.2947,-45.7512,-28.8014,-20.2959,24.6229,-16.2146,-3.5415,-5.6577,3.4596,21.2759,-2.618,-8.5144,8.9362,5.2068,1.1006,-1.6754,8.2741,0.3078,-2.6772,-7.5756
1665,5969,NA,49.4112,16.2815,DraIV 5-33,Jirina,Relichova,DraIV 5,Moravia,CZE,-50.8598,-40.1269,-21.8025,-16.2159,18.1447,-9.639,-3.8652,-7.6468,2.2244,3.585,0.9217,-1.9589,-0.4165,-1.4877,1.4349,0.0635,0.9766,4.1855,-3.202,3.0459
1666,5895,NA,49.4112,16.2815,DraIV 1-13,Jirina,Relichova,DraIV 1,Moravia,CZE,-55.8325,-48.0626,-27.3476,-22.0983,23.1648,-12.7821,-6.4634,-11.9278,-1.665,21.9178,3.3908,-2.9071,6.3639,5.3864,-0.2347,-0.2871,8.3201,-3.1192,-1.5303,-11.2
1667,5905,NA,49.4112,16.2815,DraIV 2-7,Jirina,Relichova,DraIV 2,Moravia,CZE,-52.1437,-47.2954,-25.3101,-16.4928,25.7766,-9.7084,-7.6195,-12.2604,1.3843,17.3333,1.3136,3.5661,-8.0849,-5.5257,-15.1237,-7.7184,13.3886,-1.1708,-1.8217,-11.5653
1668,5914,NA,49.4112,16.2815,DraIV 2-17,Jirina,Relichova,DraIV 2,Moravia,CZE,-56.2413,-46.2002,-26.1604,-19.7815,21.1988,-21.527,-4.5898,-8.5343,-2.729,12.7466,5.8946,-0.2178,2.2046,3.0209,1.2191,2.1222,13.6066,-8.1601,-5.2931,-1.4985
1669,5923,NA,49.4112,16.2815,DraIV 3-9,Jirina,Relichova,DraIV 3,Moravia,CZE,-52.897,-49.0665,-25.6037,-18.7737,24.8547,-17.2262,-7.3412,-9.7096,3.071,20.8114,5.4779,-4.1533,4.5642,4.4265,-2.9916,-3.3551,6.9573,-5.9347,2.0522,-7.6167
1670,5932,NA,49.4112,16.2815,DraIV 4-1,Jirina,Relichova,DraIV 4,Moravia,CZE,-52.932,-42.4654,-23.0394,-18.35,21.0641,-16.5223,-4.388,-9.6884,5.4364,13.9946,5.5879,-0.7059,5.6059,8.9419,-3.4598,5.003,6.7441,0.0558,-3.0938,-6.4886
1671,5942,NA,49.4112,16.2815,DraIV 5-3,Jirina,Relichova,DraIV 5,Moravia,CZE,-52.8128,-47.8052,-26.7465,-20.0423,26.6721,-16.4023,-4.4433,-11.65,-1.7105,23.5954,5.696,-5.2879,10.6011,8.1749,-3.0775,-2.1567,6.8704,0.6151,-5.8078,0.3105
1672,5961,NA,49.4112,16.2815,DraIV 5-24,Jirina,Relichova,DraIV 5,Moravia,CZE,-54.0558,-47.8006,-25.6441,-18.5805,21.5934,-15.296,-2.7862,-11.0066,-1.4889,19.9565,7.2237,-4.8564,7.5783,7.5298,-0.068,-2.2836,1.6729,-2.9666,-3.92,1.1142
1673,5970,NA,49.4112,16.2815,DraIV 5-35,Jirina,Relichova,DraIV 5,Moravia,CZE,-55.8842,-44.7503,-27.7762,-19.0967,23.1806,-11.2588,-2.6963,-6.6971,0.1235,16.5878,3.2223,-5.2516,5.5669,2.4462,1.2309,0.0208,3.8592,-2.1392,-4.0769,1.0982
1674,5884,NA,49.4112,16.2815,DraIV 1-1,Jirina,Relichova,DraIV 1,Moravia,CZE,-59.1527,-51.1025,-29.1229,-18.4208,19.1528,-3.3903,-6.4173,-7.7832,3.0966,8.3379,-7.0774,4.1833,-4.9766,-1.2484,-9.3624,-9.0886,-3.6364,2.3402,-1.1595,3.3198
1675,5906,NA,49.4112,16.2815,DraIV 2-8,Jirina,Relichova,DraIV 2,Moravia,CZE,-57.4361,-52.0023,-31.7569,-26.0057,20.1799,-18.081,-5.9084,-7.441,-0.3229,16.7762,5.8852,3.0004,4.4531,8.6648,-3.4016,4.6472,7.0273,-3.3947,-5.0051,0.2314
1676,5924,NA,49.4112,16.2815,DraIV 3-10,Jirina,Relichova,DraIV 3,Moravia,CZE,-55.0532,-44.4709,-28.4544,-20.3367,23.1232,-11.0378,-3.5397,-13.5463,8.0786,9.0023,-3.7992,-2.0063,-5.6972,-1.927,-15.1771,-6.229,-1.8628,-4.2991,2.3133,-6.8512
1677,5933,NA,49.4112,16.2815,DraIV 4-2,Jirina,Relichova,DraIV 4,Moravia,CZE,-53.8206,-45.9975,-25.9584,-20.4939,21.8841,-15.8795,-3.5455,-7.1342,3.2218,15.1048,4.9809,-1.7322,-0.6519,4.1703,-4.3195,10.1823,3.6345,2.0169,-0.8339,-11.6385
1678,5943,NA,49.4112,16.2815,DraIV 5-4,Jirina,Relichova,DraIV 5,Moravia,CZE,-53.4761,-42.8125,-26.3408,-16.1713,18.9794,-5.9925,2.0201,-7.4866,-1.0404,-3.3983,-15.3011,0.9388,-5.2007,-4.7381,-10.9881,-9.2115,-11.4669,1.1602,7.4447,13.7576
1679,5953,NA,49.4112,16.2815,DraIV 5-16,Jirina,Relichova,DraIV 5,Moravia,CZE,-53.0252,-43.8593,-25.1534,-18.4743,18.819,-14.1383,-1.5209,-4.6023,-9.2652,14.5292,12.0549,-0.6205,0.6967,1.5823,4.2733,0.5338,7.4988,-6.5171,-9.0668,-4.9793
1680,5963,NA,49.4112,16.2815,DraIV 5-27,Jirina,Relichova,DraIV 5,Moravia,CZE,-49.4319,-40.1564,-25.7893,-16.0695,14.5328,-4.087,1.0294,-8.564,-0.5871,-4.0323,-12.592,0.3638,-5.6518,-4.4337,-9.5352,-7.4324,-12.7633,0.5187,6.189,16.482
1681,5972,NA,49.4112,16.2815,DraIV 6-1,Jirina,Relichova,DraIV 6,Moravia,CZE,-53.2908,-46.6819,-26.3037,-17.4535,25.0571,-4.619,-6.7591,-6.9325,3.3062,9.1679,-1.5052,-2.1349,-6.1482,-2.8152,-10.739,-4.5642,-1.6247,-0.6697,-0.3897,-4.2018
1682,5888,NA,49.4112,16.2815,DraIV 1-6,Jirina,Relichova,DraIV 1,Moravia,CZE,-51.8619,-47.7414,-28.353,-20.3894,22.7615,-14.295,-2.0135,-10.6073,9.524,13.2619,3.2699,-8.2721,0.8071,6.4829,0.0284,1.6514,10.9931,-4.4774,-0.5905,-5.5913
1683,5934,NA,49.4112,16.2815,DraIV 4-3,Jirina,Relichova,DraIV 4,Moravia,CZE,-51.031,-43.4157,-26.6549,-17.4522,20.876,-15.5521,-0.8307,-7.1293,1.3611,13.7544,5.5608,-1.1318,-0.595,2.0557,-4.9497,12.4024,3.834,2.8973,2.0406,-11.4632
1684,5898,NA,49.4112,16.2815,DraIV 1-16,Jirina,Relichova,DraIV 1,Moravia,CZE,-53.7746,-50.0094,-26.1471,-18.1875,23.6145,-10.6117,-8.4748,-14.8662,1.1196,18.0969,-2.4026,-0.2495,-1.1247,-7.6117,-12.9099,-4.5486,0.4316,3.9587,-3.0716,-4.2362
1685,5908,NA,49.4112,16.2815,DraIV 2-10,Jirina,Relichova,DraIV 2,Moravia,CZE,-54.5256,-45.6122,-28.212,-16.8385,20.8241,-11.3317,-3.6443,-8.1521,-0.0776,8.5694,1.6891,3.258,-0.9745,4.2162,-0.8915,4.1071,-0.5946,7.0481,-4.3921,1.2429
1686,5919,NA,49.4112,16.2815,DraIV 3-5,Jirina,Relichova,DraIV 3,Moravia,CZE,-54.2332,-44.4113,-26.0939,-21.8404,19.2929,-16.0133,-1.4176,-12.0717,7.7406,11.1213,5.2868,-1.224,2.3323,8.3895,-4.5994,-3.3703,8.4714,-2.1924,-0.6871,-7.3461
1687,5926,NA,49.4112,16.2815,DraIV 3-12,Jirina,Relichova,DraIV 3,Moravia,CZE,-48.9447,-46.8791,-25.5092,-21.3691,23.2526,-18.2477,-5.9709,-10.7369,6.3902,16.796,6.3437,-6.9532,2.8927,3.4414,1.8189,-0.521,7.4483,-10.8202,4.0333,-11.6901
1688,5935,NA,49.4112,16.2815,DraIV 4-5,Jirina,Relichova,DraIV 4,Moravia,CZE,-54.7216,-44.3341,-29.2408,-19.4943,22.8484,-8.8869,-8.2848,-10.1409,8.8254,12.9197,0.9465,3.5107,-3.5978,0.3423,-4.3397,-2.1255,4.1365,-1.4225,4.3475,-15.2094
1689,5945,NA,49.4112,16.2815,DraIV 5-7,Jirina,Relichova,DraIV 5,Moravia,CZE,-52.3039,-42.7901,-24.713,-17.8022,18.5532,-13.1685,-1.5253,-4.0435,-9.7796,13.9698,11.7906,-1.4529,0.241,1.2484,5.2408,0.1459,6.296,-6.3063,-8.7183,-5.0899
1690,5955,NA,49.4112,16.2815,DraIV 5-18,Jirina,Relichova,DraIV 5,Moravia,CZE,-48.7644,-38.4265,-21.3276,-15.4033,15.1418,-13.6444,-0.1869,0.029,-0.895,12.3597,-1.2679,-0.7113,7.0187,-0.6061,1.4442,2.9957,-2.8842,0.5717,0.3189,0.13
1691,5891,NA,49.4112,16.2815,DraIV 1-9,Jirina,Relichova,DraIV 1,Moravia,CZE,-53.7853,-45.6116,-27.5192,-20.8534,15.7522,-10.369,-5.5015,-8.6768,-0.2755,9.7396,3.1132,-0.5023,2.7606,7.1319,2.562,4.1484,5.481,-6.9151,-3.0894,-2.7589
1692,5900,NA,49.4112,16.2815,DraIV 2-2,Jirina,Relichova,DraIV 2,Moravia,CZE,-54.4742,-47.9522,-23.0787,-20.1322,22.7841,-12.4883,-4.993,-10.9736,1.4849,23.2333,2.1479,-4.5112,9.1173,5.8135,-3.6362,-0.6865,9.2338,-0.443,-3.2215,-1.4387
1693,5927,NA,49.4112,16.2815,DraIV 3-13,Jirina,Relichova,DraIV 3,Moravia,CZE,-50.6106,-43.1086,-24.6054,-23.3518,16.9075,-17.1203,0.9737,-9.9883,5.5299,9.8594,6.916,-0.2724,-0.2799,12.7427,-0.0146,0.2281,4.5319,4.2832,1.185,-10.3706
1694,5946,NA,49.4112,16.2815,DraIV 5-8,Jirina,Relichova,DraIV 5,Moravia,CZE,-55.8061,-49.3913,-29.5383,-21.677,27.6107,-18.5594,-5.9897,-8.0042,3.4111,20.6333,2.6967,-5.0375,5.6339,8.7007,-1.7011,0.4084,8.0554,2.4441,-2.3623,-3.2193
1695,5966,NA,49.4112,16.2815,DraIV 5-30,Jirina,Relichova,DraIV 5,Moravia,CZE,-54.5645,-42.0155,-25.4209,-18.1726,19.5163,-10.2116,-3.4024,-8.0776,-1.976,7.9461,2.1172,-3.2548,2.344,-4.0295,0.4743,-0.0535,2.1077,1.9749,-6.4745,3.866
1696,5975,NA,49.4112,16.2815,DraIV 6-4,Jirina,Relichova,DraIV 6,Moravia,CZE,-55.0608,-46.3016,-29.3491,-20.0582,22.3008,-19.5025,-0.0819,-3.2879,-0.0503,13.3369,0.7545,1.1565,-0.3987,5.4027,3.3001,4.3034,4.0247,3.7923,-2.1977,1.7524
1697,5901,NA,49.4112,16.2815,DraIV 2-3,Jirina,Relichova,DraIV 2,Moravia,CZE,-50.6708,-45.7806,-24.0568,-17.1997,24.343,-9.6551,-6.6038,-11.6584,0.7734,13.7572,0.3749,2.4671,-8.4219,-4.19,-14.4622,-8.1185,14.7005,0.9169,-1.7233,-9.0599
1698,5911,NA,49.4112,16.2815,DraIV 2-13,Jirina,Relichova,DraIV 2,Moravia,CZE,-52.9106,-48.11,-24.7798,-19.4903,22.5749,-20.3776,-3.5606,-4.1807,1.5916,14.558,7.1481,-3.0371,4.7091,7.1171,-4.0127,0.6537,10.9839,-7.8328,-17.4049,5.8954
1699,5875,NA,49.4112,16.2815,DraII-7,Jirina,Relichova,DraII,Moravia,CZE,-53.3401,-50.488,-26.3617,-12.784,16.7798,-3.475,-7.1489,-12.7985,4.1773,10.8921,-3.66,2.8321,-2.4772,-2.796,-9.2165,-5.4425,-4.9519,-0.9165,-1.566,-3.8886
1700,5948,NA,49.4112,16.2815,DraIV 5-10,Jirina,Relichova,DraIV 5,Moravia,CZE,-53.9712,-42.2514,-26.4305,-16.2689,18.7215,-6.5056,0.9325,-6.5622,0.6506,-2.8911,-14.3832,-0.9575,-6.1183,-4.4445,-11.3911,-8.2901,-9.7924,1.021,5.8944,12.3554
1701,5893,NA,49.4112,16.2815,DraIV 1-11,Jirina,Relichova,DraIV 1,Moravia,CZE,-54.4411,-49.4822,-30.4526,-19.1191,25.6694,-19.604,-4.2125,-12.4033,3.8769,17.9243,8.2793,1.3723,-0.2687,4.4396,-2.7318,-1.7369,16.8139,2.3753,-1.5711,-6.2154
1702,5902,NA,49.4112,16.2815,DraIV 2-4,Jirina,Relichova,DraIV 2,Moravia,CZE,-49.5061,-45.8789,-22.5982,-16.8975,20.3096,-12.2201,-6.0089,-11.0343,4.5523,9.4851,-4.3735,-2.4917,-6.84,-2.2981,-11.9621,-5.962,5.318,-1.5212,-0.7238,-6.3335
1703,5920,NA,49.4112,16.2815,DraIV 3-6,Jirina,Relichova,DraIV 3,Moravia,CZE,-57.4757,-47.2582,-28.6849,-21.5468,20.7995,-8.6371,-0.8235,-12.045,-1.2561,8.6124,-1.1013,5.5384,-9.2299,-3.6578,-3.516,-7.0211,-1.0556,-0.8173,4.3009,-0.3898
1704,5938,NA,49.4112,16.2815,DraIV 4-8,Jirina,Relichova,DraIV 4,Moravia,CZE,-53.8218,-45.7757,-27.9086,-22.1081,20.3195,-12.9433,-4.336,-10.7941,0.2596,11.8111,3.3851,-4.2611,6.8241,6.9203,-2.2132,7.0932,7.8081,1.27,3.2611,-1.5119
1705,5959,NA,49.4112,16.2815,DraIV 5-22,Jirina,Relichova,DraIV 5,Moravia,CZE,-52.0042,-42.738,-25.6834,-16.3491,20.2679,-9.1616,0.8044,-6.0423,-0.0808,5.1686,-9.1917,-0.9037,-3.8043,-7.1128,-8.307,-7.8168,-7.0258,3.4462,4.5134,4.6671
1706,5968,NA,49.4112,16.2815,DraIV 5-32,Jirina,Relichova,DraIV 5,Moravia,CZE,-51.8281,-43.9738,-25.733,-16.9128,19.1871,-12.3301,-2.6716,-5.9494,0.5867,10.6958,3.2709,-5.6605,3.6493,4.6234,7.4304,3.4599,3.387,-1.5194,-8.1305,5.59
1707,5988,NA,49.4112,16.2815,DraIV 6-17,Jirina,Relichova,DraIV 6,Moravia,CZE,-51.7084,-44.5211,-24.4656,-21.1014,16.6412,-18.3575,-3.1275,-7.0364,1.3829,12.0766,-1.7372,-4.0216,2.0512,6.196,-6.1323,7.4241,8.1053,-5.21,-1.8159,0.5131
1708,5999,NA,49.4112,16.2815,DraIV 6-29,Jirina,Relichova,DraIV 6,Moravia,CZE,-57.2343,-50.2457,-28.6479,-20.8679,22.176,-6.3827,-9.0048,-10.4733,6.3915,10.022,-2.53,0.8724,-5.1664,-8.9067,-8.5536,-7.9495,6.3545,-0.3313,6.0206,-0.2411
1709,6455,NA,49.3853,16.2544,ZdrI 2-32,Jirina,Relichova,ZdrI 2,Moravia,CZE,-54.3955,-43.9753,-24.3653,-17.1227,21.1147,-2.1622,-4.2848,-9.8715,2.6096,6.5038,-7.6537,-1.9395,-10.8285,-8.9659,-6.1477,-5.9488,-4.9452,-1.6508,2.9681,1.6461
1710,5979,NA,49.4112,16.2815,DraIV 6-8,Jirina,Relichova,DraIV 6,Moravia,CZE,-56.9755,-47.0701,-29.2112,-18.8542,23.5583,-10.916,-11.1389,-13.7195,8.5098,15.4845,3.0886,3.4403,0.3799,1.0293,-6.2788,-3.4544,5.4731,-2.3275,4.2394,-12.23
1711,6421,NA,49.3853,16.2544,ZdrI 1-8,Jirina,Relichova,ZdrI 1,Moravia,CZE,-54.0397,-48.8712,-26.9052,-19.3646,20.5941,-15.6537,-1.549,1.0148,-1.0363,16.3891,-1.9924,2.0954,4.4568,6.423,7.4768,-3.8963,0.9335,-2.0956,-3.5379,2.2853
1712,5991,NA,49.4112,16.2815,DraIV 6-20,Jirina,Relichova,DraIV 6,Moravia,CZE,-57.2351,-53.8347,-28.1808,-21.1577,24.5498,-9.9945,-8.5358,-13.4482,2.9169,11.2806,-2.0712,3.2096,-4.781,-6.4763,-10.6914,-5.2624,0.6363,1.5713,4.1224,-8.2281
1713,5992,NA,49.4112,16.2815,DraIV 6-21,Jirina,Relichova,DraIV 6,Moravia,CZE,-51.5909,-42.6006,-27.9173,-17.519,17.0506,-7.5203,2.0508,-9.1165,-1.6037,-2.6198,-12.5188,0.5439,-7.3382,-4.4126,-10.8701,-8.2119,-10.23,0.6941,6.1724,17.045
1714,6004,NA,49.4112,16.2815,DraIV 6-34,Jirina,Relichova,DraIV 6,Moravia,CZE,-48.3805,-44.6527,-21.9345,-20.3965,19.6949,-19.3896,-5.5566,-8.3143,0.2456,14.9593,7.3089,-5.3105,0.1839,3.9283,3.7862,0.7914,4.4136,-9.9946,-1.4457,-8.5727
1716,6458,NA,49.3853,16.2544,ZdrI 2-36,Jirina,Relichova,ZdrI 2,Moravia,CZE,-53.497,-45.033,-25.47,-15.6175,15.3837,-2.4624,-5.0568,-7.7245,7.7437,4.9097,-5.5367,2.2561,-2.6476,0.8003,-11.0384,-7.4209,-5.6272,-0.0231,6.1092,-2.3908
1717,5982,NA,49.4112,16.2815,DraIV 6-11,Jirina,Relichova,DraIV 6,Moravia,CZE,-53.7879,-43.8379,-25.2767,-21.544,22.5175,-18.3384,-0.4883,-11.5665,2.3101,8.9049,8.3234,-3.1517,1.2685,4.7589,0.5828,-0.7039,6.8228,-1.707,-7.7509,-3.8565
1718,5993,NA,49.4112,16.2815,DraIV 6-22,Jirina,Relichova,DraIV 6,Moravia,CZE,-55.2584,-48.7544,-30.7409,-24.0515,23.4799,-16.9505,-6.7631,-5.4198,3.6671,21.3352,0.368,-8.7852,5.7608,9.459,-1.0929,-0.5254,9.4355,0.1719,-2.8456,-9.4834
1719,6425,NA,49.3853,16.2544,ZdrI 1-24,Jirina,Relichova,ZdrI 1,Moravia,CZE,-36.1232,-33.8473,-15.7826,-11.0282,12.7846,-10.1692,9.1949,2.2126,-3.8076,5.1576,0.4716,-7.1895,7.9446,4.788,8.7833,-0.645,-13.3457,10.7558,-4.9856,7.7619
1720,6451,NA,49.3853,16.2544,ZdrI 2-28,Jirina,Relichova,ZdrI 2,Moravia,CZE,-49.1666,-42.5431,-22.7558,-17.7929,14.5859,-14.7558,0.8017,0.9974,-2.6994,8.1576,0.4415,-0.9608,-3.8884,7.6409,2.3696,0.842,-3.4002,2.5394,-4.1156,10.352
1721,6309,NA,49.2771,16.6314,UduI 1-25,Jirina,Relichova,UduI 1,Moravia,CZE,-52.6977,-38.5165,-26.7252,-19.9076,16.5879,-11.7622,0.6187,-5.86,0.2911,-1.3801,0.7407,-5.19,0.6449,-5.0035,7.0327,-2.1284,5.9314,-9.4995,-3.5084,12.0646
1722,5984,NA,49.4112,16.2815,DraIV 6-13,Jirina,Relichova,DraIV 6,Moravia,CZE,-53.5512,-43.9813,-22.6929,-17.3324,22.4383,-18.148,-3.3121,-8.4398,-2.645,12.3813,4.5809,-1.5043,1.1918,1.0306,0.5142,-0.5532,13.5022,-7.7867,-4.7443,-1.3776
1723,5994,NA,49.4112,16.2815,DraIV 6-24,Jirina,Relichova,DraIV 6,Moravia,CZE,-53.4798,-48.1746,-24.7382,-17.8879,19.9657,-8.5783,-5.133,-11.4905,4.4967,6.6327,-5.1059,0.1651,-9.1136,-6.2415,-10.7222,-6.7826,-0.869,-3.0295,7.5736,2.219
1724,6444,NA,49.3853,16.2544,ZdrI 2-20,Jirina,Relichova,ZdrI 2,Moravia,CZE,-55.3909,-49.4701,-28.9001,-21.3349,24.4819,-11.3434,-0.1402,-4.5121,0.0819,23.6743,8.8387,-8.0823,3.3078,-0.4555,8.3885,-7.2797,-12.1908,-1.6429,10.2359,-4.9198
1725,5997,NA,49.4112,16.2815,DraIV 6-27,Jirina,Relichova,DraIV 6,Moravia,CZE,-58.8452,-50.7832,-29.9379,-20.2228,24.2296,-7.632,-5.9886,-11.9556,4.0371,11.7202,-3.7094,2.9977,-3.8237,-6.2957,-12.0281,-3.8792,2.9978,0.4364,4.8789,-4.2857
1726,6007,NA,49.4112,16.2815,DraIV 6-37,Jirina,Relichova,DraIV 6,Moravia,CZE,-55.555,-47.1578,-25.8298,-16.9958,16.8967,-4.7487,-4.4363,-11.3556,4.9401,9.2237,-4.2972,-0.4697,-7.986,-5.3559,-10.1425,-4.5686,-7.239,-6.9993,2.1855,2.9794
1727,6445,NA,49.3853,16.2544,ZdrI 2-21,Jirina,Relichova,ZdrI 2,Moravia,CZE,-52.7182,-47.3965,-29.1093,-22.6845,22.4706,-12.9165,0.2502,-5.4277,1.473,21.1823,8.3826,-5.2719,-1.033,1.2337,9.1856,-5.4095,-14.8177,-1.561,12.1675,-2.6698
1728,6453,NA,49.3853,16.2544,ZdrI 2-30,Jirina,Relichova,ZdrI 2,Moravia,CZE,-53.0502,-50.6831,-28.2959,-22.0809,19.7577,-14.6371,-3.7242,-8.2711,4.7484,15.4418,1.6678,4.4246,2.7006,9.1149,2.6213,2.0206,5.209,2.2332,-3.7741,3.6279
1729,5998,NA,49.4112,16.2815,DraIV 6-28,Jirina,Relichova,DraIV 6,Moravia,CZE,-52.3952,-45.5549,-26.9057,-20.2816,17.6394,-17.5837,-3.0602,-4.4661,3.127,14.3872,0.2835,1.0705,2.2761,14.318,3.8159,-0.3201,3.1983,1.3196,-7.2719,5.5708
1730,6427,NA,49.3853,16.2544,ZdrI 2-1,Jirina,Relichova,ZdrI 2,Moravia,CZE,-55.1012,-46.4097,-27.6554,-20.2959,25.0055,-9.0558,0.3646,-5.7354,0.2122,23.8802,9.5559,-7.3421,1.5918,0.7973,8.4939,-8.2002,-13.2079,-0.8856,12.577,-4.9781
1731,6435,NA,49.3853,16.2544,ZdrI 2-10,Jirina,Relichova,ZdrI 2,Moravia,CZE,-59.4487,-50.5822,-28.9922,-20.9613,23.1315,-12.0971,-2.6915,-7.9905,2.3427,18.6381,-0.6637,-8.4816,9.123,3.3166,4.1073,3.1801,-3.0561,-4.9432,0.4349,-3.751
1732,6446,NA,49.3853,16.2544,ZdrI 2-22,Jirina,Relichova,ZdrI 2,Moravia,CZE,-53.1933,-45.878,-28.2974,-21.1377,23.6185,-11.0365,2.1709,-5.2241,1.3508,23.5721,8.4879,-4.9639,0.3051,-0.428,9.0594,-7.2753,-13.579,-0.163,12.9825,-3.8498
1733,6403,NA,49.2771,16.6314,UduI 4-18,Jirina,Relichova,UduI 4,Moravia,CZE,-49.9438,-37.2055,-23.3719,-15.8577,10.0439,-6.1501,0.2323,-0.1202,-2.8259,-3.7784,-0.7417,-2.7829,-0.7717,-0.7274,13.0109,-3.5225,3.4444,-8.7957,1.1862,7.21
1734,5922,NA,49.4112,16.2815,DraIV 3-8,Jirina,Relichova,DraIV 3,Moravia,CZE,-57.6487,-51.5837,-28.6469,-22.5685,24.8461,-7.416,-10.4985,-18.6475,7.218,14.5301,-0.3103,-1.8588,-0.0808,-4.3765,-15.6586,-1.483,-0.6383,-1.0426,-3.775,-4.8763
1735,5915,NA,49.4112,16.2815,DraIV 3-1,Jirina,Relichova,DraIV 3,Moravia,CZE,-56.9481,-48.3779,-28.6783,-23.782,25.1733,-17.8622,-3.0459,-9.924,0.0156,20.5367,4.4511,-4.9776,1.7032,8.364,-0.0155,-3.6186,6.7743,-2.0432,-2.4251,0.2663
